CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score
17974,5295,3,740.79,2,3,3
13900,5454,3,740.95,5,3,3
13753,5558,1,741.26,5,2,3
12374,5296,1,742.93,2,1,3
13354,5342,1,743.53,4,1,3
16770,5328,6,744.9,3,4,3
14790,5287,4,745.06,2,4,3
14050,5302,2,746.36,2,2,3
16261,5288,4,746.83,2,4,3
15533,5290,5,746.92,2,4,3
15618,5303,5,747.03,3,4,3
17114,5276,10,747.22,1,5,3
15831,5329,4,747.76,3,4,3
15656,5316,4,748.5,3,4,3
15074,5376,1,748.87,4,1,3
17411,5283,4,748.94,2,4,3
14923,5321,1,749.1,3,1,3
17146,5376,3,749.78,4,3,3
13730,5406,2,752.6,4,3,3
18104,5308,1,754.64,3,1,3
14883,5289,7,756.64,2,5,3
16470,5322,5,757.44,3,4,3
17461,5293,3,757.46,2,3,3
15568,5273,3,758.29,1,3,3
16036,5358,2,758.92,4,3,3
17425,5290,2,759.17,2,2,3
15066,5302,2,760.59,3,2,3
14412,5306,3,761.33,3,3,3
16205,5301,4,761.38,2,4,3
15599,5297,2,761.74,2,2,3
18136,5334,4,761.83,3,4,3
17466,5281,2,763.28,1,2,3
17268,5378,4,763.64,4,4,3
15239,5281,3,764.34,1,3,3
12434,5355,4,765.19,4,4,3
14885,5402,1,765.32,4,1,3
17695,5402,2,765.34,4,3,3
14672,5505,2,765.55,5,3,3
14550,5281,2,765.62,1,2,3
14976,5328,8,765.86,3,5,3
13109,5273,5,766.84,1,4,3
17516,5286,5,768.08,2,4,3
13356,5351,1,768.24,4,1,3
18228,5321,3,769.2,3,3,3
16480,5346,1,769.29,4,1,3
12628,5275,4,769.61,1,4,3
14662,5299,4,771.17,2,4,3
17409,5455,2,771.85,5,3,3
12965,5360,1,771.91,4,1,3
16759,5278,4,772.84,1,4,3
13375,5352,2,772.9,4,2,3
15075,5348,1,773.03,4,1,3
16043,5308,4,773.99,3,4,3
15414,5280,3,774.9,1,3,3
16725,5573,8,775.07,5,5,3
16825,5309,2,775.18,3,2,3
14234,5293,4,775.46,2,4,3
13341,5531,1,775.85,5,2,3
15353,5525,2,777.02,5,3,3
12425,5349,1,777.2,4,1,3
13563,5355,2,777.53,4,3,3
16505,5302,1,777.6,2,1,3
17414,5314,2,778.0,3,2,3
14815,5307,2,778.5,3,2,3
16092,5369,5,779.36,4,4,3
12735,5586,2,779.57,5,3,3
17180,5327,6,780.38,3,4,3
17797,5293,3,780.43,2,3,3
14644,5280,4,780.46,1,4,3
13212,5280,4,780.58,1,4,3
13583,5426,1,781.03,4,1,3
15679,5295,4,781.28,2,4,3
13884,5278,6,781.3,1,4,3
17341,5427,3,781.36,4,3,3
17006,5275,4,781.78,1,4,3
18248,5384,4,783.02,4,4,3
16054,5416,1,783.9,4,1,3
17387,5290,2,784.11,2,2,3
15743,5287,4,784.46,2,4,3
15806,5317,3,784.58,3,3,3
13323,5274,5,787.85,1,4,3
13016,5344,3,789.89,4,3,3
13167,5289,4,791.33,2,4,3
15990,5315,2,792.11,3,2,3
13336,5348,1,795.12,4,1,3
12701,5350,2,797.71,4,2,3
13389,5282,3,797.96,1,3,3
16438,5276,5,798.35,1,4,3
17703,5306,3,798.74,3,3,3
13030,5282,2,799.48,2,2,3
14475,5342,6,799.82,4,4,3
13720,5387,4,799.9,4,4,3
17905,5342,4,800.24,4,4,3
16806,5374,4,801.49,4,4,3
18265,5343,2,801.51,4,2,3
16164,5288,4,802.53,2,4,3
13929,5440,3,802.85,4,3,3
12422,5366,3,803.56,4,3,3
12778,5290,7,804.23,2,5,3
16367,5308,2,804.49,3,2,3
16869,5293,5,805.62,2,4,3
12421,5286,5,806.27,2,4,3
13707,5538,2,806.41,5,3,3
15952,5304,4,806.57,3,4,3
17115,5279,5,806.9,1,4,3
16891,5272,5,809.7,1,4,3
16660,5287,5,810.45,2,4,3
13637,5323,3,810.5,3,3,3
16624,5351,2,810.57,4,2,3
16276,5447,1,810.6,5,1,3
15525,5273,4,811.02,1,3,3
17980,5436,3,811.45,4,3,3
15644,5437,4,813.0,4,4,3
14421,5328,2,813.11,3,2,3
16621,5322,4,813.48,3,4,3
16600,5275,6,813.52,1,4,3
17075,5288,5,813.77,2,4,3
18064,5404,2,814.0,4,3,3
16460,5299,3,814.72,2,3,3
13280,5393,3,814.86,4,3,3
14499,5297,3,815.32,2,3,3
15399,5272,3,815.77,1,3,3
15649,5607,2,816.0,5,3,3
16108,5355,2,816.1,4,2,3
16560,5292,3,816.51,2,3,3
16943,5482,3,816.73,5,3,3
17169,5321,4,816.88,3,4,3
17764,5321,2,818.82,3,2,3
13220,5349,4,819.29,4,4,3
13893,5568,1,821.1,5,2,3
14231,5450,5,822.06,5,4,3
16284,5302,2,823.97,2,2,3
17921,5335,4,826.52,3,4,3
16494,5567,1,826.53,5,2,3
12461,5365,2,826.88,4,3,3
16747,5296,4,826.96,2,4,3
13681,5288,4,827.83,2,4,3
12693,5391,6,830.96,4,4,3
15862,5279,4,832.88,1,4,3
16644,5448,2,833.78,5,3,3
17929,5282,5,834.5,2,4,3
13835,5296,4,834.57,2,4,3
17759,5288,3,834.99,2,3,3
12728,5342,4,836.33,4,4,3
15832,5525,1,836.79,5,2,3
14657,5288,5,838.27,2,4,3
13940,5288,4,839.14,2,4,3
17076,5307,3,841.08,3,3,3
14862,5296,2,841.2,2,2,3
14912,5287,3,841.52,2,3,3
12878,5289,3,841.64,2,3,3
15164,5339,3,843.05,3,3,3
17624,5285,2,843.48,2,2,3
14803,5433,3,845.55,4,3,3
15965,5288,4,845.64,2,4,3
16222,5589,1,846.72,5,2,3
13221,5511,2,847.41,5,3,3
13846,5295,4,847.61,2,4,3
14625,5456,5,848.48,5,4,3
12713,5271,1,848.55,1,1,3
17027,5349,7,848.59,4,5,3
12379,5352,3,850.29,4,3,3
13991,5283,7,850.63,2,5,3
16020,5287,3,851.01,2,3,3
16027,5362,7,852.12,4,5,3
16070,5293,2,852.15,2,2,3
14193,5338,2,853.39,3,2,3
16877,5283,6,853.72,2,4,3
17560,5365,5,854.95,4,4,3
16037,5540,3,855.02,5,3,3
16235,5311,6,858.41,3,4,3
14553,5290,5,859.27,2,4,3
17064,5329,3,859.35,3,3,3
14577,5283,4,859.71,2,4,3
13339,5471,1,860.12,5,1,3
12794,5324,2,860.41,3,2,3
17649,5405,2,861.74,4,3,3
16266,5344,7,861.89,4,5,3
12680,5271,4,862.81,1,3,3
17048,5386,6,864.32,4,4,3
16221,5307,3,864.86,3,3,3
16567,5465,2,865.6,5,3,3
14332,5293,3,866.31,2,3,3
16121,5328,2,867.11,3,2,3
14715,5295,4,867.38,2,4,3
15208,5272,6,867.62,1,4,3
16801,5434,5,867.83,4,4,3
14623,5303,6,869.35,3,4,3
13203,5280,4,869.46,1,4,3
12694,5341,2,869.67,4,2,3
17109,5300,8,869.68,2,5,3
13979,5344,1,869.87,4,1,3
13200,5290,4,870.09,2,4,3
12847,5293,1,871.54,2,1,3
13294,5460,2,873.74,5,3,3
16513,5275,4,874.59,1,4,3
13566,5311,2,874.71,3,2,3
12940,5317,4,876.29,3,4,3
14770,5503,2,876.42,5,3,3
17007,5321,7,877.43,3,5,3
15653,5363,2,877.44,4,3,3
17731,5350,5,878.2,4,4,3
14141,5273,6,879.03,1,4,3
13662,5356,7,879.08,4,5,3
15076,5443,1,880.85,4,1,3
13037,5409,3,881.07,4,3,3
18236,5300,6,882.24,2,4,3
14359,5290,6,882.58,2,4,3
14597,5282,2,883.15,1,2,3
15799,5346,3,884.14,4,3,3
17704,5439,2,885.19,4,3,3
15822,5274,2,885.47,1,2,3
13035,5328,3,886.63,3,3,3
16347,5282,2,887.65,2,2,3
17527,5324,6,888.86,3,4,3
17829,5569,1,889.24,5,2,3
14344,5398,8,889.93,4,5,3
14240,5301,2,890.34,2,2,3
15255,5337,1,890.85,3,1,3
13515,5343,4,891.12,4,4,3
12772,5330,1,892.47,3,1,3
15079,5483,5,893.66,5,4,3
15211,5331,2,894.41,3,2,3
15865,5311,3,895.13,3,3,3
18194,5335,2,896.0,3,2,3
16361,5280,4,896.66,1,4,3
17044,5279,3,897.43,1,3,3
17537,5300,2,897.62,2,2,3
13810,5299,4,899.51,2,4,3
17886,5302,3,899.61,3,3,3
17848,5352,9,901.2,4,5,3
17566,5279,2,901.21,1,2,3
12994,5275,5,902.22,1,4,3
15807,5321,3,903.9,3,3,3
12722,5356,6,904.33,4,4,3
14081,5538,4,904.67,5,4,3
15022,5282,4,905.04,2,4,3
15480,5387,1,905.5,4,1,3
14449,5289,4,907.1,2,4,3
16584,5351,3,908.03,4,3,3
13038,5351,3,908.46,4,3,3
17323,5286,9,908.99,2,5,3
15511,5282,5,909.23,1,4,3
17552,5313,6,909.96,3,4,3
13689,5334,1,910.0,3,1,3
13350,5287,3,910.72,2,3,3
18096,5282,3,911.15,2,3,3
14289,5279,6,911.26,1,4,3
16714,5489,4,911.53,5,4,3
13192,5366,2,911.94,4,3,3
13782,5283,6,912.0,2,4,3
16809,5294,6,912.74,2,4,3
15364,5366,2,913.19,4,3,3
15587,5321,4,913.68,3,4,3
12652,5593,2,914.53,5,3,3
16216,5538,1,914.93,5,2,3
15253,5287,6,915.3,2,4,3
13549,5296,8,916.12,2,5,3
17236,5283,6,916.13,2,4,3
14712,5300,3,917.07,2,3,3
14015,5323,1,917.34,3,1,3
12822,5341,3,918.98,4,3,3
13075,5400,1,919.61,4,1,3
14140,5274,3,920.05,1,3,3
17018,5311,2,920.1,3,2,3
15312,5346,5,921.1,4,4,4
13934,5534,1,922.1,5,2,4
16551,5366,3,922.12,4,3,4
13122,5365,2,922.39,4,3,4
15654,5280,2,922.53,1,2,4
13805,5323,2,924.6,3,2,4
15201,5349,11,927.84,4,5,4
12924,5359,5,929.95,4,4,4
14532,5507,4,932.85,5,4,4
13655,5385,2,932.97,4,3,4
16657,5280,4,933.62,1,4,4
14256,5525,3,935.06,5,3,4
15289,5300,4,935.1,2,4,4
13026,5272,8,936.15,1,5,4
17289,5302,4,936.16,2,4,4
17097,5273,9,937.92,1,5,4
12697,5292,5,939.02,2,4,4
14629,5275,3,939.21,1,3,4
17227,5289,6,939.32,2,4,4
15576,5308,1,940.67,3,1,4
13636,5307,6,941.62,3,4,4
14075,5275,3,942.26,1,3,4
12820,5274,4,942.34,1,3,4
13261,5539,2,944.1,5,3,4
15707,5306,4,945.58,3,4,4
15681,5289,6,946.36,2,4,4
12458,5342,2,947.4,4,2,4
15787,5297,3,948.05,2,3,4
13748,5366,5,948.25,4,4,4
15793,5280,4,948.96,1,4,4
16511,5292,3,950.26,2,3,4
15421,5329,4,950.36,3,4,4
16934,5325,2,950.93,3,2,4
15835,5315,4,954.09,3,4,4
17244,5324,1,954.9,3,1,4
15948,5279,2,955.24,1,2,4
13823,5289,2,957.66,2,2,4
18192,5342,1,957.97,4,1,4
15658,5461,8,958.9,5,5,4
16419,5383,7,959.48,4,5,4
15156,5272,3,961.49,1,3,4
14006,5386,3,962.19,4,3,4
13138,5293,6,962.39,2,4,4
14195,5472,3,962.7,5,3,4
14931,5275,6,964.68,1,4,4
12550,5350,1,964.83,4,1,4
17405,5272,5,967.22,1,4,4
15907,5274,3,967.45,1,3,4
15110,5294,7,970.25,2,5,4
15449,5297,5,971.22,2,4,4
17618,5276,3,971.58,1,3,4
17100,5289,2,971.74,2,2,4
13155,5304,4,971.76,3,4,4
15747,5283,3,974.04,2,3,4
14522,5295,4,974.54,2,4,4
14223,5363,4,975.23,4,4,4
15860,5311,8,977.21,3,5,4
16376,5279,3,977.52,1,3,4
14920,5483,2,977.77,5,3,4
15132,5289,5,977.93,2,4,4
15506,5293,3,979.26,2,3,4
13509,5279,7,979.72,1,5,4
18170,5304,3,980.31,3,3,4
12717,5422,3,980.98,4,3,4
12541,5300,3,981.18,2,3,4
16085,5294,5,981.51,2,4,4
16907,5300,5,981.65,2,4,4
16188,5315,4,981.86,3,4,4
15071,5364,2,982.07,4,3,4
14138,5272,2,982.38,1,2,4
15133,5398,3,982.42,4,3,4
12510,5413,2,982.57,4,3,4
16232,5303,5,983.23,3,4,4
17214,5331,7,984.12,3,5,4
17144,5272,2,984.57,1,2,4
13117,5292,8,984.91,2,5,4
18237,5273,5,987.1,1,4,4
15062,5342,4,987.86,4,4,4
13410,5279,7,988.91,1,5,4
17324,5288,4,990.23,2,4,4
17951,5310,4,990.84,3,4,4
17126,5423,7,991.85,4,5,4
13363,5288,2,992.5,2,2,4
17096,5280,7,992.68,1,5,4
16009,5293,4,992.71,2,4,4
17594,5356,2,993.18,4,3,4
17724,5328,4,995.65,3,4,4
17646,5490,4,995.66,5,4,4
14540,5280,3,996.26,1,3,4
13032,5309,3,996.52,3,3,4
15434,5279,6,997.48,1,4,4
16572,5398,4,999.7,4,4,4
14389,5279,5,999.72,1,4,4
18143,5387,2,1000.16,4,3,4
14214,5301,7,1000.23,2,5,4
15508,5460,6,1000.27,5,4,4
12545,5346,2,1000.39,4,2,4
15706,5330,7,1001.81,3,5,4
12446,5328,1,1002.31,3,1,4
15104,5437,3,1002.54,4,3,4
12572,5279,3,1004.72,1,3,4
15329,5306,5,1005.5,3,4,4
13429,5281,4,1006.8,1,4,4
14631,5321,3,1006.98,3,3,4
13455,5295,4,1007.35,2,4,4
16160,5335,4,1009.45,3,4,4
16174,5397,3,1009.55,4,3,4
16229,5358,2,1010.6,4,3,4
14775,5329,3,1011.9,3,3,4
12936,5288,5,1012.9,2,4,4
17197,5300,1,1013.01,2,1,4
12739,5349,2,1013.04,4,2,4
12642,5296,3,1013.26,2,3,4
18142,5422,4,1014.9,4,4,4
13867,5302,3,1015.29,3,3,4
13728,5307,6,1016.14,3,4,4
12514,5538,1,1017.68,5,2,4
14083,5275,9,1018.43,1,5,4
12828,5273,6,1018.71,1,4,4
14276,5359,5,1019.39,4,4,4
13376,5370,3,1019.76,4,3,4
15839,5296,5,1020.74,2,4,4
13165,5317,2,1021.48,3,2,4
14346,5391,2,1021.58,4,3,4
15777,5512,5,1021.61,5,4,4
14904,5273,2,1025.44,1,2,4
13956,5276,5,1026.42,1,4,4
16533,5290,5,1026.94,2,4,4
16416,5297,4,1026.99,2,4,4
16682,5275,5,1028.0,1,4,4
15333,5479,1,1028.56,5,1,4
14584,5440,5,1029.26,4,4,4
17033,5357,3,1030.14,4,3,4
13253,5427,2,1030.4,4,3,4
12724,5276,4,1031.41,1,4,4
12599,5300,7,1032.58,2,5,4
18221,5293,6,1033.31,2,4,4
13639,5345,1,1033.34,4,1,4
15171,5595,2,1034.5,5,3,4
16260,5321,1,1035.45,3,1,4
12691,5299,6,1035.8,2,4,4
16520,5457,4,1036.62,5,4,4
15985,5394,3,1037.42,4,3,4
16175,5365,4,1037.59,4,4,4
16320,5443,2,1038.46,4,3,4
13131,5294,4,1039.3,2,4,4
14446,5271,4,1039.58,1,3,4
13719,5286,5,1041.68,2,4,4
16094,5282,6,1041.83,1,4,4
12951,5279,8,1042.07,1,5,4
15801,5317,4,1042.19,3,4,4
17727,5280,2,1042.55,1,2,4
12497,5352,1,1043.1,4,1,4
16918,5320,7,1043.34,3,5,4
15192,5390,3,1044.32,4,3,4
17042,5273,5,1044.38,1,4,4
15996,5359,7,1044.78,4,5,4
18130,5279,4,1045.74,1,4,4
14293,5274,4,1046.56,1,3,4
14488,5322,2,1047.43,3,2,4
13791,5314,3,1047.68,3,3,4
13282,5289,6,1047.84,2,4,4
15763,5302,3,1048.67,3,3,4
15464,5609,1,1048.85,5,2,4
14078,5372,6,1049.37,4,4,4
14224,5381,4,1050.12,4,4,4
12849,5302,2,1050.89,3,2,4
15027,5301,6,1051.95,2,4,4
14583,5276,5,1052.55,1,4,4
12716,5274,2,1053.49,1,2,4
13715,5552,8,1053.94,5,5,4
16728,5317,4,1054.67,3,4,4
15977,5288,2,1054.73,2,2,4
14514,5332,3,1055.35,3,3,4
15407,5304,4,1056.44,3,4,4
15238,5300,5,1056.54,2,4,4
13853,5279,2,1056.94,1,2,4
14419,5281,6,1058.06,1,4,4
14465,5517,3,1058.62,5,3,4
12679,5323,9,1058.67,3,5,4
16214,5441,3,1062.75,4,3,4
14411,5581,1,1063.0,5,2,4
12815,5418,2,1063.46,4,3,4
17287,5297,7,1064.11,2,5,4
17277,5498,2,1065.35,5,3,4
17041,5297,4,1065.77,2,4,4
14948,5294,7,1066.57,2,5,4
14212,5360,1,1070.48,4,1,4
13761,5321,2,1070.65,3,2,4
17522,5272,5,1070.71,1,4,4
13635,5338,1,1071.03,3,1,4
15745,5279,6,1071.24,1,4,4
15712,5280,5,1072.36,1,4,4
16563,5324,1,1077.74,3,1,4
16980,5526,2,1078.96,5,3,4
14352,5428,4,1078.96,4,4,4
12354,5503,1,1079.4,5,2,4
13726,5309,2,1079.66,3,2,4
16200,5275,2,1080.62,1,2,4
14561,5346,3,1080.76,4,3,4
13310,5279,6,1083.63,1,4,4
15602,5279,15,1083.63,1,5,4
13467,5281,2,1083.71,1,2,4
18189,5348,3,1084.34,4,3,4
17095,5293,6,1088.2,2,4,4
14744,5287,9,1088.53,2,5,4
12534,5401,1,1089.18,4,1,4
15489,5293,4,1090.03,2,4,4
13476,5449,4,1092.77,5,4,4
13521,5272,3,1093.65,1,3,4
15608,5299,4,1093.68,2,4,4
13652,5316,3,1095.08,3,3,4
16225,5315,5,1096.32,3,4,4
14708,5273,4,1096.67,1,3,4
17966,5308,5,1098.43,3,4,4
13104,5274,6,1098.48,1,4,4
15978,5348,1,1098.78,4,1,4
16350,5292,5,1100.47,2,4,4
17047,5356,3,1100.9,4,3,4
17609,5311,6,1103.92,3,4,4
13447,5294,4,1104.23,2,4,4
12857,5481,2,1106.4,5,3,4
16833,5272,4,1106.53,1,3,4
17562,5285,8,1107.38,2,5,4
15933,5292,3,1107.46,2,3,4
15730,5336,4,1108.38,3,4,4
12399,5390,4,1108.65,4,4,4
15069,5450,1,1109.53,5,1,4
14817,5471,2,1110.34,5,3,4
14161,5486,3,1110.52,5,3,4
16049,5311,3,1111.79,3,3,4
13610,5283,9,1115.43,2,5,4
14971,5306,3,1116.57,3,3,4
13591,5335,3,1117.13,3,3,4
17788,5344,2,1117.9,4,2,4
15716,5416,4,1118.81,4,4,4
12842,5341,2,1118.99,3,2,4
16086,5330,6,1119.31,3,4,4
13064,5283,4,1119.49,2,4,4
17894,5342,8,1119.81,4,5,4
17302,5285,6,1119.93,2,4,4
15737,5285,12,1121.21,2,5,4
16807,5413,3,1121.59,4,3,4
13486,5349,3,1122.41,4,3,4
15436,5283,3,1122.53,2,3,4
14129,5272,5,1123.86,1,4,4
12462,5273,4,1124.01,1,3,4
16637,5303,5,1124.59,3,4,4
13118,5290,7,1125.0,2,5,4
17470,5315,5,1125.07,3,4,4
12609,5349,3,1126.85,4,3,4
14824,5281,4,1127.71,1,4,4
12710,5367,4,1130.57,4,4,4
13882,5273,6,1131.28,1,4,4
15500,5279,4,1131.56,1,4,4
13772,5304,3,1132.13,3,3,4
17585,5380,4,1133.07,4,4,4
16989,5278,6,1133.25,1,4,4
18168,5447,9,1133.64,5,5,4
17242,5379,2,1135.04,4,3,4
13500,5294,4,1136.77,2,4,4
17500,5288,3,1138.0,2,3,4
12494,5280,13,1139.35,1,5,4
17135,5287,7,1139.73,2,5,4
16172,5366,5,1140.21,4,4,4
15088,5292,3,1140.27,2,3,4
13819,5572,3,1140.35,5,3,4
13330,5363,3,1140.93,4,3,4
16270,5624,1,1141.24,5,2,4
18125,5300,5,1141.34,2,4,4
12546,5317,3,1141.5,3,3,4
17770,5469,5,1143.27,5,4,4
12769,5509,1,1143.6,5,2,4
15810,5349,7,1145.43,4,5,4
16766,5544,2,1145.6,5,3,4
17505,5432,2,1145.84,4,3,4
13499,5288,7,1146.96,2,5,4
16042,5293,7,1147.37,2,5,4
12657,5282,5,1152.06,1,4,4
16062,5280,4,1153.62,1,4,4
16184,5335,7,1155.54,3,5,4
13744,5366,2,1156.36,4,3,4
13611,5360,4,1158.2,4,4,4
12885,5334,4,1158.27,3,4,4
14723,5281,6,1158.3,1,4,4
15621,5275,6,1158.77,1,4,4
17348,5285,5,1159.52,2,4,4
16949,5274,7,1161.27,1,4,4
14447,5289,5,1163.23,2,4,4
14261,5321,2,1163.45,3,2,4
14737,5274,3,1164.55,1,3,4
14857,5330,3,1165.65,3,3,4
16653,5287,3,1166.92,2,3,4
14745,5383,6,1167.16,4,4,4
12358,5272,2,1168.06,1,2,4
16639,5296,4,1169.38,2,4,4
15306,5335,3,1174.35,3,3,4
12640,5294,3,1174.58,2,3,4
17653,5300,5,1175.88,2,4,4
16950,5327,3,1178.56,3,3,4
17058,5352,3,1179.89,4,3,4
15630,5316,3,1180.4,3,3,4
14487,5297,7,1183.58,2,5,4
13752,5395,6,1186.28,4,4,4
16612,5303,4,1187.66,3,4,4
14064,5300,7,1188.32,2,5,4
12611,5323,1,1193.32,3,1,4
15145,5275,4,1194.73,1,4,4
12967,5274,4,1194.75,1,3,4
17720,5297,4,1195.94,2,4,4
13211,5281,3,1197.42,1,3,4
12997,5293,7,1197.94,2,5,4
15605,5307,5,1198.23,3,4,4
17800,5308,9,1199.01,3,5,4
17320,5371,3,1200.62,4,3,4
13158,5365,4,1201.06,4,4,4
16800,5282,1,1201.49,2,1,4
16794,5272,12,1201.51,1,5,4
13055,5335,4,1201.96,3,4,4
13208,5329,7,1205.9,3,5,4
18171,5329,7,1208.51,3,5,4
15841,5335,6,1209.1,3,4,4
18263,5294,4,1211.08,2,4,4
12464,5281,8,1212.05,1,5,4
13918,5320,2,1212.84,3,2,4
17410,5287,5,1214.72,2,4,4
17774,5367,5,1215.46,4,4,4
12985,5271,3,1215.62,1,3,4
13491,5322,10,1215.82,3,5,4
15227,5307,5,1219.4,3,4,4
12412,5345,3,1226.88,4,3,4
17584,5278,3,1227.3,1,3,4
14913,5306,4,1227.43,3,4,4
14898,5294,8,1228.32,2,5,4
14428,5278,7,1230.14,1,4,4
13931,5356,3,1230.93,4,3,4
18080,5289,2,1231.5,2,2,4
15910,5271,8,1232.18,1,5,4
15376,5311,3,1233.36,3,3,4
14684,5296,5,1236.28,2,4,4
14893,5280,2,1237.85,1,2,4
13860,5272,6,1240.0,1,4,4
17588,5371,3,1240.2,4,3,4
17633,5302,6,1242.34,2,4,4
16531,5293,7,1244.59,2,5,4
16101,5280,3,1245.96,1,3,4
15004,5418,1,1246.32,4,1,4
13029,5301,3,1247.5,2,3,4
12689,5296,2,1247.61,2,2,4
14383,5309,3,1247.69,3,3,4
17481,5274,5,1249.34,1,4,4
13151,5474,2,1250.37,5,3,4
14698,5272,5,1250.76,1,4,4
17802,5353,4,1251.84,4,4,4
17037,5349,2,1253.22,4,2,4
17262,5323,5,1253.36,3,4,4
13848,5363,3,1255.0,4,3,4
17350,5279,5,1256.19,1,4,4
12507,5405,4,1258.06,4,4,4
17412,5273,7,1258.06,1,4,4
14665,5331,7,1258.38,3,5,4
17388,5348,4,1259.56,4,4,4
15497,5288,3,1259.7,2,3,4
14105,5356,2,1260.33,4,3,4
16842,5335,4,1260.44,3,4,4
16688,5272,4,1260.86,1,3,4
15009,5283,3,1261.78,2,3,4
16951,5394,4,1262.75,4,4,4
14916,5341,5,1264.84,4,4,4
13989,5336,2,1266.08,3,2,4
17158,5303,3,1266.97,3,3,4
14511,5282,6,1267.41,2,4,4
15199,5330,4,1268.7,3,4,4
13431,5338,2,1269.1,3,2,4
13492,5407,3,1269.84,4,3,4
14669,5512,3,1269.99,5,3,4
12630,5280,2,1270.88,1,2,4
14794,5273,9,1272.11,1,5,4
12394,5334,2,1272.48,3,2,4
17019,5282,4,1272.61,2,4,4
16692,5527,2,1276.0,5,3,4
14267,5421,7,1279.09,4,5,4
13538,5314,7,1280.85,3,5,4
13878,5325,1,1281.53,3,1,4
16899,5278,6,1281.56,1,4,4
15136,5273,5,1282.45,1,4,4
14297,5288,6,1284.06,2,4,4
17671,5286,6,1284.08,2,4,4
16571,5274,5,1285.22,1,4,4
12854,5349,5,1289.15,4,4,4
14738,5310,9,1289.94,3,5,4
14047,5279,7,1290.01,1,5,4
15108,5412,5,1291.75,4,4,4
16120,5330,5,1294.14,3,4,4
16224,5328,4,1295.3,3,4,4
16929,5274,7,1295.39,1,4,4
17961,5292,39,1296.44,2,5,4
12372,5342,3,1298.04,4,3,4
12488,5280,3,1298.66,1,3,4
15494,5292,2,1299.23,2,2,4
12919,5279,8,1301.44,1,5,4
12463,5317,7,1303.63,3,5,4
15813,5478,2,1303.91,5,3,4
17919,5359,1,1304.04,4,1,4
16744,5282,7,1304.76,2,5,4
12576,5306,6,1306.98,3,4,4
14071,5274,9,1307.41,1,5,4
14477,5290,5,1307.81,2,4,4
13328,5587,1,1308.48,5,2,4
13168,5307,5,1310.14,3,4,4
13501,5513,2,1310.47,5,3,4
14856,5307,3,1311.38,3,3,4
13012,5280,11,1311.62,1,5,4
14748,5300,6,1311.79,2,4,4
12516,5348,2,1312.06,4,2,4
12364,5278,4,1313.1,1,4,4
16040,5336,3,1313.55,3,3,4
15146,5435,3,1313.66,4,3,4
18177,5302,7,1314.17,2,5,4
14973,5378,3,1314.45,4,3,4
16464,5290,3,1314.68,2,3,4
14102,5276,8,1314.73,1,5,4
14921,5301,2,1316.07,2,2,4
12526,5271,3,1316.66,1,3,4
16083,5371,2,1317.62,4,3,4
15563,5279,7,1319.69,1,5,4
16370,5353,4,1320.56,4,4,4
13396,5292,4,1325.29,2,4,4
15059,5311,11,1325.82,3,5,4
16295,5280,4,1328.55,1,4,4
16493,5343,6,1329.66,4,4,4
15365,5296,9,1330.45,2,5,4
12676,5295,6,1331.39,2,4,4
17932,5300,3,1331.57,2,3,4
15680,5280,3,1333.68,1,3,4
17621,5292,4,1336.1,2,4,4
16110,5316,3,1337.48,3,3,4
12620,5285,3,1339.41,2,3,4
15734,5385,2,1339.45,4,3,4
15398,5287,3,1339.63,2,3,4
13743,5273,8,1340.15,1,5,4
16045,5390,4,1340.7,4,4,4
16317,5390,3,1341.65,4,3,4
17372,5311,8,1342.68,3,5,4
15596,5371,9,1343.34,4,5,4
14154,5510,2,1345.62,5,3,4
15411,5297,5,1346.38,2,4,4
12646,5275,2,1346.97,1,2,4
17368,5294,9,1349.52,2,5,4
12886,5338,3,1351.09,3,3,4
12775,5288,6,1351.24,2,4,4
12770,5481,1,1351.45,5,1,4
16079,5287,3,1352.0,2,3,4
14859,5283,5,1352.04,2,4,4
16245,5294,5,1352.36,2,4,4
15116,5288,4,1352.75,2,4,4
17204,5440,9,1352.91,4,5,4
13813,5310,5,1353.41,3,4,4
17054,5299,6,1353.83,2,4,4
18167,5274,6,1355.51,1,4,4
13232,5283,7,1357.6,2,5,4
16389,5324,5,1362.27,3,4,4
15095,5374,5,1364.7,4,4,4
14897,5278,4,1366.38,1,4,4
13308,5293,4,1367.61,2,4,4
14507,5294,7,1368.18,2,5,4
16669,5294,4,1370.87,2,4,4
14434,5292,6,1372.8,2,4,4
15569,5374,5,1375.71,4,4,4
14113,5274,8,1377.92,1,5,4
13159,5279,5,1379.75,1,4,4
16726,5297,5,1382.02,2,4,4
14116,5290,5,1382.74,2,4,4
12952,5276,5,1382.84,1,4,4
17676,5275,7,1383.27,1,4,4
13995,5286,6,1383.49,2,4,4
16463,5292,7,1383.7,2,5,4
13572,5476,1,1384.25,5,1,4
15898,5272,6,1384.68,1,4,4
17311,5349,2,1384.85,4,2,4
15134,5285,8,1387.99,2,5,4
15453,5272,7,1388.37,1,4,4
16539,5273,4,1388.81,1,3,4
13516,5292,3,1389.41,2,3,4
13414,5404,3,1390.5,4,3,4
15051,5294,3,1391.61,2,3,4
17354,5321,1,1393.06,3,1,4
17856,5272,6,1393.79,1,4,4
18202,5470,3,1396.99,5,3,4
